size,type,time,freq_before_hz,freq_after_hz,level,peak_memory_mb
1000,par,0.034173,2094950710,2094950415,9,37.1836
1000,par,0.053829,2094950540,2094950521,10,47.2617
1000,built,0.000081,2094950512,2094950885,0,1.76562
1000,seq,0.000044,2094950054,2094950828,0,1.74609
1000,par,0.000409,2094950647,2094950733,1,2.02734
1000,par,0.000548,2094950489,2094950684,2,1.97266
1000,par,0.002250,2094950380,2094950339,3,4.74609
1000,par,0.003961,2094950133,2094950596,4,8.82812
1000,par,0.007076,2094950461,2094950499,5,18.7344
1000,par,0.014055,2094950399,2094950514,6,28.8555
1000,par,0.016233,2094950315,2094950424,7,40.7656
1000,par,0.032650,2094950502,2094950439,8,30.8633
1000,par,0.039687,2094950657,2094950428,9,102.859
1000,par,0.057540,2094950649,2094949859,10,82.8633
1000,built,0.000083,2094950501,2094950777,0,1.86719
1000,seq,0.000043,2094950498,2094950902,0,1.76953
1000,par,0.000400,2094950589,2094950742,1,1.98438
1000,par,0.001128,2094950622,2094950757,2,1.89453
1000,par,0.002045,2094950633,2094950503,3,4.89062
1000,par,0.003733,2094950484,2094950614,4,8.81641
1000,par,0.007242,2094950622,2094950613,5,10.8359
1000,par,0.012757,2094950492,2094950226,6,26.7969
1000,par,0.020251,2094950547,2094950497,7,18.918
1000,par,0.026325,2094950490,2094950549,8,56.8828
1000,par,0.055611,2094950666,2094949897,9,60.9961
1000,par,0.071235,2094950681,2094950546,10,55.2852
1000,built,0.000084,2094950595,2094950733,0,1.77344
1000,seq,0.000044,2094950653,2094950900,0,1.82031
1000,par,0.000410,2094950470,2094950725,1,1.84766
1000,par,0.000560,2094950674,2094950717,2,2.74219
1000,par,0.002054,2094950433,2094950600,3,2.72656
1000,par,0.004726,2094950449,2094950430,4,8.84766
1000,par,0.007808,2094950667,2094950388,5,14.8203
1000,par,0.010374,2094949985,2094950552,6,20.8047
1000,par,0.020145,2094950572,2094950486,7,44.793
1000,par,0.034351,2094947815,2094950361,8,19.3203
1000,par,0.038463,2094950396,2094950605,9,56.7578
1000,par,0.048770,2094950675,2094950347,10,80.8555
1000,built,0.000081,2094950592,2094950725,0,1.73828
1000,seq,0.000043,2094950434,2094950798,0,1.86719
1000,par,0.000407,2094950656,2094950760,1,1.89062
1000,par,0.000539,2094950341,2094950862,2,2.82812
1000,par,0.001952,2094950134,2094950473,3,2.88672
1000,par,0.003507,2094950601,2094950314,4,8.74609
1000,par,0.006776,2094950191,2094950556,5,14.832
1000,par,0.011068,2094950615,2094950559,6,26.7266
1000,par,0.026931,2094950572,2094949927,7,44.7891
1000,par,0.028809,2094950557,2094950512,8,74.8516
1000,par,0.040458,2094949840,2094949827,9,54.75
1000,par,0.052457,2094950496,2094950561,10,88.8633
1000,built,0.000081,2094949775,2094950727,0,1.73828
1000,seq,0.000043,2094950371,2094950877,0,1.82031
1000,par,0.000430,2094950553,2094950837,1,1.95703
1000,par,0.001171,2094950103,2094950760,2,1.89062
1000,par,0.001971,2094950085,2094950567,3,2.80469
1000,par,0.003400,2094950638,2094950431,4,8.875
1000,par,0.006841,2094950319,2094950590,5,10.8906
1000,par,0.010403,2094950645,2094950549,6,24.7969
1000,par,0.021139,2094950348,2094950502,7,13.0898
1000,par,0.026088,2094950577,2094950696,8,58.8555
1000,par,0.050630,2094950504,2094950022,9,50.7578
1000,par,0.050562,2094950652,2094950618,10,66.8555
1000,built,0.000083,2094950631,2094950777,0,1.76953
1000,seq,0.000043,2094950397,2094950882,0,1.80469
1000,par,0.000403,2094950312,2094950684,1,2.78906
1000,par,0.000825,2094950566,2094950691,2,2.83203
1000,par,0.002024,2094950496,2094950410,3,4.72266
1000,par,0.003400,2094950089,2094950296,4,8.73438
1000,par,0.008641,2094950525,2094950497,5,14.8477
1000,par,0.015551,2094950614,2094950317,6,24.8711
1000,par,0.025290,2094950665,2094949895,7,44.8789
1000,par,0.032434,2094950601,2094950507,8,54.9023
1000,par,0.036587,2094950659,2094950405,9,78.7969
1000,par,0.064319,2094950438,2094950380,10,116.727
1000,built,0.000088,2094950492,2094950919,0,1.75
1000,seq,0.000044,2094950653,2094951155,0,1.82812
1000,par,0.000406,2094949896,2094950764,1,1.98047
1000,par,0.000593,2094950252,2094950678,2,2.05469
1000,par,0.001665,2094950633,2094950430,3,4.8125
1000,par,0.003525,2094950735,2094950376,4,8.81641
1000,par,0.005163,2094950598,2094950580,5,18.793
1000,par,0.010250,2094950464,2094950312,6,28.7539
1000,par,0.019688,2094950348,2094950543,7,40.7734
1000,par,0.032618,2094950626,2094950616,8,62.6602
1000,par,0.044355,2094950627,2094950483,9,72.7461
1000,par,0.050534,2094950228,2094947143,10,48.8984
1000,built,0.000083,2094950357,2094950779,0,1.75
5500,seq,0.000285,2094950589,2094950909,0,1.80469
5500,par,0.000590,2094950646,2094950714,1,2.03125
5500,par,0.001232,2094950500,2094950730,2,2.875
5500,par,0.002094,2094950646,2094949953,3,2.80078
5500,par,0.003967,2094950552,2094950403,4,6.87109
5500,par,0.008550,2094950560,2094950330,5,16.8516
5500,par,0.013557,2094950518,2094950520,6,34.7461
5500,par,0.028596,2094950609,2094950510,7,56.8789
5500,par,0.052808,2094950497,2094950425,8,39.375
5500,par,0.091119,2094950575,2094950528,9,57.9492
5500,par,0.103829,2094950613,2094950288,10,82.8828
5500,built,0.000520,2094950412,2094950757,0,1.85156
5500,seq,0.000284,2094950363,2094950875,0,1.875
5500,par,0.000612,2094950311,2094950852,1,2.05469
5500,par,0.000666,2094950690,2094950756,2,2.87109
5500,par,0.002067,2094950585,2094950249,3,4.89844
5500,par,0.003679,2094950721,2094950510,4,10.7695
5500,par,0.007840,2094950660,2094950265,5,16.8633
5500,par,0.015540,2094950400,2094950238,6,26.8516
5500,par,1.010108,2094950505,2094950505,7,25.0977
5500,par,0.034283,2094950607,2094950646,8,98.7891
5500,par,0.080000,2094950544,2094950541,9,140.855
5500,par,0.097003,2094950574,2094950086,10,95.043
5500,built,0.000518,2094950098,2094950747,0,1.91406
5500,seq,0.000283,2094950269,2094950564,0,1.86328
5500,par,0.000597,2094950440,2094950814,1,1.91016
5500,par,0.000703,2094950653,2094950730,2,2.87109
5500,par,0.002140,2094950402,2094950404,3,4.76953
5500,par,0.003768,2094950531,2094950384,4,10.7461
5500,par,0.006945,2094950167,2094950342,5,14.7773
5500,par,0.014473,2094950558,2094950415,6,32.793
5500,par,0.021410,2094950340,2094950567,7,52.7344
5500,par,0.041691,2094950539,2094950481,8,54.8047
5500,par,0.063239,2094950147,2094949993,9,158.875
5500,par,0.112546,2094950485,2094950478,10,90.1211
5500,built,0.000523,2094950277,2094950888,0,1.875
5500,seq,0.000284,2094950489,2094950637,0,1.89062
5500,par,0.000585,2094950455,2094950736,1,2.01953
5500,par,0.001363,2094950494,2094950128,2,2.85156
5500,par,0.002317,2094950646,2094950585,3,2.78516
5500,par,0.003670,2094950376,2094950180,4,8.76172
5500,par,0.007437,2094950528,2094950805,5,12.7266
5500,par,0.015015,2094950206,2094950624,6,26.8438
5500,par,0.020196,2094950629,2094950527,7,38.9219
5500,par,0.045796,2094950465,2094950417,8,33.1719
5500,par,0.082968,2094950715,2094950442,9,61.1133
5500,par,0.099299,2094950516,2094950074,10,160.73
5500,built,0.000525,2094950325,2094950934,0,1.91797
5500,seq,0.000285,2094950446,2094950955,0,1.87109
5500,par,0.000590,2094950725,2094950731,1,1.91406
5500,par,0.001033,2094949183,2094950619,2,2.72656
5500,par,0.002237,2094950442,2094950465,3,4.8125
5500,par,0.003553,2094950436,2094950438,4,6.74609
5500,par,0.009384,2094950382,2094950592,5,18.8906
5500,par,0.016949,2094950173,2094950403,6,34.8789
5500,par,0.024595,2094950532,2094950277,7,64.8516
5500,par,0.037021,2094950644,2094949944,8,100.789
5500,par,0.089455,2094950581,2094950592,9,128.664
5500,par,0.234231,2094950612,2094950422,10,92.9727
5500,built,0.000518,2094950697,2094950861,0,1.8125
65000,seq,0.004121,2094950603,2094950920,0,2.14844
65000,par,0.004489,2094950283,2094950387,1,2.41797
65000,par,0.004356,2094950205,2094950123,2,4.35156
65000,par,0.004521,2094950388,2094949642,3,4.43359
65000,par,0.004543,2094950459,2094950438,4,8.33203
65000,par,0.006861,2094950734,2094950526,5,20.3945
65000,par,0.013495,2094950663,2094950260,6,18.3125
65000,par,0.170313,2094950374,2094950598,7,48.3711
65000,par,0.071718,2094950523,2094950210,8,98.3984
65000,par,0.086505,2094950460,2094949742,9,210.453
65000,par,0.168914,2094950462,2094950479,10,116.543
65000,built,0.007615,2094950492,2094950809,0,2.96875
65000,seq,0.004118,2094950484,2094950764,0,2.16406
65000,par,0.004417,2094950514,2094949840,1,2.45312
65000,par,0.004999,2094950438,2094950553,2,2.79297
65000,par,0.004411,2094950568,2094950437,3,10.4023
65000,par,0.005101,2094948571,2094949766,4,8.37109
65000,par,0.005969,2094950318,2094950583,5,20.3633
65000,par,0.010627,2094950665,2094950453,6,36.3516
65000,par,0.022275,2094950083,2094950355,7,64.3203
65000,par,0.058233,2094950354,2094950445,8,72.2812
65000,par,0.085602,2094950480,2094950065,9,92.3594
65000,par,0.153906,2094950613,2094950613,10,256.398
65000,built,0.007628,2094950480,2094950504,0,2.98438
65000,seq,0.004196,2094950632,2094950831,0,2.12891
65000,par,0.004454,2094950460,2094950416,1,2.45312
65000,par,0.004672,2094950597,2094950387,2,4.39453
65000,par,0.004431,2094950600,2094950223,3,4.32422
65000,par,0.005007,2094950507,2094950419,4,10.375
65000,par,0.005793,2094950283,2094950243,5,16.3984
65000,par,0.014123,2094950346,2094950531,6,22.1875
65000,par,0.025715,2094950417,2094950335,7,54.3164
65000,par,0.064276,2094950646,2094950417,8,58.3672
65000,par,0.156118,2094948110,2094949896,9,198.41
65000,par,0.413330,2094950441,2094950282,10,94.4375
65000,built,0.007609,2094950576,2094950697,0,2.98047
65000,seq,0.004127,2094950510,2094950705,0,2.125
65000,par,0.004442,2094950675,2094949642,1,2.41406
65000,par,0.004366,2094950449,2094950524,2,2.90234
65000,par,0.004536,2094950312,2094950602,3,4.36719
65000,par,0.005201,2094950709,2094950267,4,8.48047
65000,par,0.007704,2094950445,2094950438,5,16.3711
65000,par,0.020522,2094950568,2094950300,6,34.3828
65000,par,0.022120,2094950320,2094950320,7,66.3867
65000,par,0.335328,2094950476,2094950514,8,110.355
65000,par,0.113012,2094950247,2094950338,9,90.4883
65000,par,0.266910,2094950559,2094949785,10,116.57
65000,built,0.007600,2094950154,2094950656,0,3.05078
65000,seq,0.004120,2094950695,2094950074,0,2.15625
65000,par,0.005070,2094950490,2094950632,1,2.41406
65000,par,0.004650,2094950570,2094949972,2,2.76172
65000,par,0.004535,2094950233,2094950464,3,6.32031
65000,par,0.004263,2094950152,2094950472,4,8.37109
65000,par,0.007961,2094950338,2094950335,5,12.3711
65000,par,0.015325,2094950620,2094950577,6,36.3789
65000,par,0.025766,2094950501,2094950300,7,56.375
65000,par,0.082158,2094950392,2094949526,8,58.3789
65000,par,0.104831,2094950619,2094949798,9,76.4453
65000,par,0.153772,2094950553,2094950259,10,128.062
65000,built,0.007612,2094950519,2094950781,0,3.05078
150000,seq,0.010608,2094949993,2094950346,0,3.40234
150000,par,0.011936,2094950526,2094950279,1,3.68359
150000,par,0.011876,2094950476,2094950765,2,5.68359
150000,par,0.011552,2094950622,2094950300,3,5.60156
150000,par,0.013242,2094950595,2094949863,4,9.68359
150000,par,0.012073,2094950530,2094950045,5,19.7461
150000,par,0.014070,2094950303,2094950113,6,35.6641
150000,par,0.026767,2094950240,2094950107,7,57.6914
150000,par,0.038470,2094950548,2094950574,8,113.613
150000,par,0.103039,2094950567,2094950614,9,105.77
150000,par,0.280267,2094950369,2094950289,10,115.648
150000,built,0.018863,2094950500,2094950636,0,4.79688
150000,seq,0.010618,2094950650,2094950669,0,3.40234
150000,par,0.011095,2094950336,2094949708,1,3.67188
150000,par,0.012147,2094950686,2094950434,2,5.67969
150000,par,0.012089,2094944714,2094949874,3,7.69922
150000,par,0.013296,2094949304,2094949125,4,9.66797
150000,par,0.011373,2094950419,2094948978,5,17.7227
150000,par,0.013841,2094949170,2094949271,6,21.7109
150000,par,0.030882,2094950593,2094950355,7,32.0312
150000,par,0.049366,2094950641,2094950599,8,127.699
150000,par,0.083925,2094950552,2094950460,9,77.7734
150000,par,0.150006,2094950645,2094950349,10,135.621
150000,built,0.018881,2094950421,2094950553,0,4.83984
150000,seq,0.010619,2094950496,2094950662,0,3.40234
150000,par,0.011066,2094950376,2094950396,1,3.70703
150000,par,0.011406,2094950515,2094950471,2,5.65625
150000,par,0.011602,2094950218,2094949985,3,7.73438
150000,par,0.013044,2094950433,2094950226,4,11.7383
150000,par,0.011726,2094950392,2094950575,5,19.6602
150000,par,0.014283,2094950385,2094950416,6,31.6836
150000,par,0.032271,2094950116,2094950286,7,67.668
150000,par,0.056908,2094950619,2094949940,8,89.6133
150000,par,0.070017,2094950045,2094950104,9,75.7188
150000,par,0.167531,2094950705,2094950400,10,265.578
150000,built,0.018973,2094950674,2094950509,0,4.80469
150000,seq,0.010593,2094950539,2094950461,0,3.46094
150000,par,0.010938,2094950428,2094950226,1,3.6875
150000,par,0.012127,2094950052,2094949738,2,5.60547
150000,par,0.011048,2094950603,2094950601,3,7.72266
150000,par,0.012462,2094950212,2094950275,4,7.83203
150000,par,0.010865,2094948676,2094950584,5,21.6836
150000,par,0.018344,2094950332,2094950525,6,29.7188
150000,par,0.029196,2094950459,2094949753,7,51.6758
150000,par,0.068954,2094950484,2094950336,8,113.742
150000,par,0.083857,2094950580,2094950539,9,91.6953
150000,par,0.137553,2094950213,2094950225,10,355.664
150000,built,0.018969,2094950486,2094950366,0,4.72656
150000,seq,0.010592,2094950650,2094949819,0,3.41016
150000,par,0.011082,2094950104,2094950233,1,3.625
150000,par,0.011326,2094950650,2094950495,2,4.14453
150000,par,0.011393,2094950493,2094950615,3,5.66797
150000,par,0.013208,2094950643,2094950409,4,11.7266
150000,par,0.016023,2094950453,2094950592,5,15.7266
150000,par,0.017123,2094950394,2094950321,6,35.6406
150000,par,0.036898,2094950513,2094950696,7,23.9141
150000,par,0.045135,2094950630,2094950313,8,123.824
150000,par,0.081092,2094950186,2094950154,9,74.6406
150000,par,0.526354,2094949752,2094949620,10,129.867
150000,built,0.018970,2094950714,2094950483,0,4.77344
35000,seq,0.002136,2094949496,2094950862,0,1.92969
35000,par,0.002526,2094950518,2094950135,1,2.15234
35000,par,0.003249,2094950065,2094949835,2,3.85938
35000,par,0.003559,2094950307,2094950269,3,3.93359
35000,par,0.005743,2094950664,2094950510,4,7.89844
35000,par,0.007568,2094950362,2094950493,5,13.8047
35000,par,0.008584,2094950417,2094950553,6,15.9609
35000,par,0.016260,2094950492,2094950599,7,22.2969
35000,par,0.042915,2094950627,2094950546,8,36.375
35000,par,0.076567,2094950245,2094950290,9,64.8281
35000,par,0.235349,2094950749,2094949977,10,79.5742
35000,built,0.003923,2094950626,2094950769,0,2.21094
35000,seq,0.002272,2094950015,2094950692,0,1.875
35000,par,0.002457,2094950271,2094950401,1,2.03125
35000,par,0.002695,2094950493,2094950598,2,3.89453
35000,par,0.004048,2094949356,2094950511,3,5.82422
35000,par,0.004411,2094950637,2094950710,4,5.88281
35000,par,0.005555,2094950194,2094950590,5,9.90625
35000,par,0.011358,2094950641,2094950465,6,20.0352
35000,par,0.027610,2094950570,2094950605,7,26.0547
35000,par,0.039890,2094950628,2094950120,8,34.6211
35000,par,0.059255,2094950465,2094949767,9,64.4453
35000,par,0.119153,2094950631,2094949679,10,107.219
35000,built,0.003898,2094950634,2094950709,0,2.28125
35000,seq,0.002130,2094950604,2094950605,0,1.94141
35000,par,0.002493,2094950350,2094949975,1,2.10156
35000,par,0.003293,2094950531,2094950605,2,2.36719
35000,par,0.003627,2094950498,2094949813,3,5.82422
35000,par,0.004460,2094950620,2094950510,4,7.83203
35000,par,0.005560,2094950497,2094950453,5,11.8633
35000,par,0.009407,2094950552,2094950568,6,12.1172
35000,par,0.020561,2094949992,2094950323,7,24.1484
35000,par,0.030490,2094949992,2094950585,8,40.4883
35000,par,0.073331,2094950351,2094949620,9,60.8359
35000,par,0.126729,2094949465,2094950490,10,98.6445
35000,built,0.003917,2094950337,2094950694,0,2.19922
35000,seq,0.002129,2094950443,2094950729,0,1.92969
35000,par,0.002485,2094950525,2094950615,1,2.17578
35000,par,0.003290,2094950216,2094949921,2,3.83203
35000,par,0.004699,2094950199,2094950065,3,5.87891
35000,par,0.004805,2094950438,2094950069,4,7.9375
35000,par,0.005620,2094950670,2094950032,5,11.918
35000,par,0.009489,2094950388,2094950557,6,18.0078
35000,par,0.021179,2094950209,2094950172,7,26.0898
35000,par,0.044646,2094950211,2094950243,8,40.3828
35000,par,0.066994,2094950483,2094950567,9,89.9219
35000,par,0.096244,2094950441,2094949698,10,123.91
35000,built,0.003919,2094950661,2094950802,0,2.20312
35000,seq,0.002132,2094950660,2094950813,0,1.82812
35000,par,0.002440,2094950477,2094950013,1,2.14844
35000,par,0.003310,2094950183,2094950577,2,3.80859
35000,par,0.003583,2094950634,2094950147,3,5.85938
35000,par,0.005098,2094950275,2094950032,4,7.87891
35000,par,0.005798,2094950304,2094950692,5,13.8594
35000,par,0.009188,2094950410,2094950369,6,15.9141
35000,par,0.028200,2094950477,2094950632,7,25.8281
35000,par,0.033610,2094950268,2094950588,8,35.9727
35000,par,0.076670,2094950447,2094950653,9,58.5625
35000,par,0.118769,2094950675,2094949650,10,127.855
35000,built,0.003884,2094950187,2094950716,0,2.22656
1000000,seq,0.079072,2094950465,2094950626,0,16.4297
1000000,par,0.074689,2094950624,2094950540,1,16.7148
1000000,par,0.068870,2094950485,2094950526,2,18.7148
1000000,par,0.060370,2094950298,2094950565,3,18.75
1000000,par,0.059082,2094950597,2094950282,4,22.4727
1000000,par,0.061190,2094950555,2094950641,5,24.7383
1000000,par,0.053428,2094950240,2094950293,6,36.6562
1000000,par,0.045534,2094949728,2094950368,7,46.4258
1000000,par,0.063444,2094950513,2094950549,8,136.469
1000000,par,0.079564,2094950612,2094950389,9,106.621
1000000,par,0.159262,2094950124,2094950517,10,139.832
1000000,built,0.149106,2094950349,2094950418,0,24.3164
1000000,seq,0.079261,2094950127,2094950223,0,16.2695
1000000,par,0.074106,2094950169,2094950466,1,16.6367
1000000,par,0.068684,2094950363,2094950657,2,18.6875
1000000,par,0.060557,2094950183,2094950437,3,18.7109
1000000,par,0.057722,2094950479,2094950550,4,20.4883
1000000,par,0.060915,2094950648,2094950576,5,26.7266
1000000,par,0.055565,2094950284,2094950101,6,30.6914
1000000,par,0.045038,2094950346,2094950592,7,56.2969
1000000,par,0.064511,2094950460,2094950675,8,72.5039
1000000,par,0.167332,2094950629,2094950606,9,73.543
1000000,par,0.141325,2094950434,2094950061,10,350.566
1000000,built,0.145374,2094950416,2094950481,0,24.3633
1000000,seq,0.079118,2094950638,2094950665,0,16.4141
1000000,par,0.075152,2094950407,2094950184,1,16.5195
1000000,par,0.068619,2094950266,2094950636,2,18.6602
1000000,par,0.060939,2094950196,2094950008,3,18.6953
1000000,par,0.059833,2094949924,2094950423,4,20.6133
1000000,par,0.058699,2094950464,2094950238,5,26.6445
1000000,par,0.056852,2094949978,2094950407,6,32.7031
1000000,par,0.047777,2094950157,2094950352,7,72.6719
1000000,par,0.061450,2094950412,2094950217,8,76.625
1000000,par,0.266603,2094950455,2094950241,9,176.438
1000000,par,0.195301,2094950620,2094950452,10,146.699
1000000,built,0.146591,2094950630,2094950546,0,24.4023
1000000,seq,0.078934,2094950544,2094950536,0,16.4336
1000000,par,0.074250,2094950073,2094950110,1,16.6367
1000000,par,0.067820,2094950088,2094950702,2,18.5234
1000000,par,0.060262,2094950365,2094950616,3,18.7852
